local_id,change,old,new
10002144,epigraph_changed,477603|01|101|Cerrado,477602|01|101|Cerrado
10002812,epigraph_changed,464801|01|104|Abierto,477701|01|104|Abierto
10002847,epigraph_changed,477101|01|106|Abierto,477808|01|106|Abierto
10002987,epigraph_changed,960203|01|104|Abierto,960201|01|104|Abierto
10003009,epigraph_changed,561005|01|105|Abierto,477806|01|105|Abierto
10003019,epigraph_changed,477501|01|104|Abierto,960203|01|104|Abierto
10003048,epigraph_changed,479001|01|104|Abierto,477201|01|104|Abierto
10003052,epigraph_changed,561006|01|103|Abierto,561001|01|103|Abierto
10003099,epigraph_changed,852002|01|101|Abierto,562902|01|101|Abierto
10003412,epigraph_changed,472908|01|101|Abierto,472401|01|101|Abierto
10003657,epigraph_changed,551001|01|101|Abierto,562101|01|101|Abierto
10003669,epigraph_changed,477501|01|106|Cerrado,960203|01|106|Cerrado
110000373,epigraph_changed,472401|11|1103|Abierto,472911|11|1103|Abierto
110001787,epigraph_changed,562902|11|1106|Abierto,852001|11|1106|Abierto
110001850,epigraph_changed,561005|11|1104|Abierto,561004|11|1104|Abierto
110001901,epigraph_changed,562903|11|1103|Abierto,870001|11|1103|Abierto
110001964,epigraph_changed,960201|11|1104|Abierto,562903|11|1104|Abierto
110002013,epigraph_changed,851001|11|1104|Abierto,562902|11|1104|Abierto
110002021,epigraph_changed,931001|11|1104|Abierto,931002|11|1104|Abierto
110002063,epigraph_changed,562902|11|1103|Abierto,851001|11|1103|Abierto
110002078,epigraph_changed,471104|11|1107|Abierto,472201|11|1107|Abierto
110002300,epigraph_changed,960203|11|1104|Abierto,960201|11|1104|Abierto
110002310,epigraph_changed,561006|11|1104|Abierto,561005|11|1104|Abierto
110002387,epigraph_changed,471101|11|1105|Abierto,472202|11|1105|Abierto
110002394,epigraph_changed,960203|11|1104|Cerrado,960201|11|1104|Cerrado
110002428,epigraph_changed,472201|11|1107|Abierto,471104|11|1107|Abierto
110002458,epigraph_changed,472102|11|1101|Abierto,821001|11|1101|Abierto
110002716,epigraph_changed,750003|11|1102|Abierto,477603|11|1102|Abierto
110002721,epigraph_changed,472202|11|1101|Abierto,472401|11|1101|Abierto
110002729,epigraph_changed,471101|11|1104|Abierto,472401|11|1104|Abierto
110002748,epigraph_changed,562902|11|1105|Abierto,851001|11|1105|Abierto
110002831,epigraph_changed,661002|11|1102|Abierto,610002|11|1102|Abierto
110002841,epigraph_changed,477601|11|1102|Abierto,462001|11|1102|Abierto
110002851,epigraph_changed,562903|11|1105|Abierto,881001|11|1105|Abierto
110002860,epigraph_changed,474201|11|1102|Abierto,661002|11|1102|Abierto
110002889,epigraph_changed,931008|11|1104|Abierto,960205|11|1104|Abierto
110002901,epigraph_changed,562902|11|1106|Abierto,851001|11|1106|Abierto
110002925,epigraph_changed,960201|11|1105|Abierto,960203|11|1105|Abierto
110002967,epigraph_changed,951001|11|1103|Abierto,474102|11|1103|Abierto
110002986,epigraph_changed,562902|11|1106|Cerrado,851001|11|1106|Cerrado
110002987,epigraph_changed,562902|11|1106|Cerrado,851001|11|1106|Cerrado
110002999,epigraph_changed,562903|11|1105|Abierto,870001|11|1105|Abierto
110003006,epigraph_changed,472201|11|1102|Abierto,472207|11|1102|Abierto
110003011,epigraph_changed,851001|11|1101|Abierto,562902|11|1101|Abierto
110003027,epigraph_changed,931009|11|1106|Abierto,561006|11|1106|Abierto
110003028,epigraph_changed,851001|11|1106|Abierto,562902|11|1106|Abierto
110003036,epigraph_changed,562902|11|1104|Abierto,851001|11|1104|Abierto
110003067,epigraph_changed,851001|11|1105|Abierto,562902|11|1105|Abierto
110003068,epigraph_changed,851001|11|1106|Abierto,562902|11|1106|Abierto
110003088,epigraph_changed,851001|11|1107|Cerrado,562902|11|1107|Cerrado
110003307,epigraph_changed,472102|11|1101|Abierto,471101|11|1101|Abierto
110003419,epigraph_changed,561005|11|1101|Abierto,561006|11|1101|Abierto
110003450,epigraph_changed,851003|11|1105|Cerrado,471104|11|1105|Cerrado
110003451,epigraph_changed,960201|11|1105|Abierto,960203|11|1105|Abierto
110003465,epigraph_changed,471902|11|1105|Cerrado,472911|11|1105|Cerrado
110003472,epigraph_changed,141001|11|1103|Abierto,477101|11|1103|Abierto
110003499,epigraph_changed,960203|11|1105|Abierto,960201|11|1105|Abierto
110003502,epigraph_changed,472101|11|1106|Abierto,479001|11|1106|Abierto
110003504,epigraph_changed,471902|11|1106|Abierto,472911|11|1106|Abierto
110003551,epigraph_changed,821001|11|1103|Abierto,463902|11|1103|Abierto
110003566,epigraph_changed,432001|11|1103|Abierto,475205|11|1103|Abierto
110003646,epigraph_changed,476403|11|1106|Abierto,477101|11|1106|Abierto
110003662,epigraph_changed,477101|11|1106|Abierto,476403|11|1106|Abierto
110003700,epigraph_changed,475101|11|1106|Abierto,477101|11|1106|Abierto
110003751,epigraph_changed,472201|11|1106|Abierto,472102|11|1106|Abierto
110003765,epigraph_changed,471104|11|1106|Abierto,472102|11|1106|Abierto
110003796,epigraph_changed,960902|11|1106|Abierto,477602|11|1106|Abierto
110003808,epigraph_changed,471104|11|1101|Abierto,472101|11|1101|Abierto
110004009,epigraph_changed,472201|11|1102|Abierto,472207|11|1102|Abierto
110004030,epigraph_changed,472201|11|1104|Abierto,472206|11|1104|Abierto
110004042,epigraph_changed,869002|11|1102|Abierto,869001|11|1102|Abierto
110004044,epigraph_changed,561001|11|1106|Abierto,561005|11|1106|Abierto
110004090,epigraph_changed,949902|11|1102|Cerrado,452002|11|1102|Cerrado
110004156,epigraph_changed,851001|11|1106|Abierto,562902|11|1106|Abierto
110004208,epigraph_changed,561005|11|1106|Abierto,561001|11|1106|Abierto
110004211,epigraph_changed,472901|11|1104|Abierto,931008|11|1104|Abierto
110004220,epigraph_changed,960203|11|1106|Abierto,960201|11|1106|Abierto
120000026,epigraph_changed,852001|12|1201|Abierto,562902|12|1201|Abierto
120000032,epigraph_changed,472201|12|1202|Cerrado,000000|12|1202|Cerrado
120000042,epigraph_changed,853003|12|1203|Abierto,852004|12|1203|Abierto
120000044,epigraph_changed,853003|12|1205|Abierto,562902|12|1205|Abierto
120000113,epigraph_changed,471101|12|1207|Abierto,472102|12|1207|Abierto
120000153,epigraph_changed,472102|12|1201|Abierto,472911|12|1201|Abierto
120000159,epigraph_changed,472203|12|1202|Cerrado,000000|12|1202|Cerrado
120000163,epigraph_changed,463301|12|1202|Cerrado,000000|12|1202|Cerrado
120000169,epigraph_changed,562902|12|1203|Abierto,851001|12|1203|Abierto
120000190,epigraph_changed,472206|12|1202|Cerrado,000000|12|1202|Cerrado
120000233,epigraph_changed,851001|12|1204|Abierto,562902|12|1204|Abierto
120000240,epigraph_changed,472201|12|1202|Cerrado,000000|12|1202|Cerrado
120000261,epigraph_changed,477501|12|1205|Abierto,960201|12|1205|Abierto
120000318,epigraph_changed,471902|12|1206|Abierto,472102|12|1206|Abierto
120000337,epigraph_changed,472911|12|1207|Abierto,471902|12|1207|Abierto
120000489,epigraph_changed,610002|12|1206|Abierto,472911|12|1206|Abierto
120000556,epigraph_changed,471101|12|1202|Abierto,472202|12|1202|Abierto
120000557,epigraph_changed,451002|12|1203|Abierto,451001|12|1203|Abierto
120000560,epigraph_changed,563005|12|1205|Abierto,561006|12|1205|Abierto
120000595,epigraph_changed,931001|12|1206|Abierto,931003|12|1206|Abierto
120000600,epigraph_changed,472102|12|1203|Abierto,472202|12|1203|Abierto
120000602,epigraph_changed,960203|12|1205|Abierto,960201|12|1205|Abierto
120000659,epigraph_changed,472202|12|1202|Cerrado,000000|12|1202|Cerrado
120000667,epigraph_changed,562902|12|1204|Abierto,851001|12|1204|Abierto
120000689,epigraph_changed,471101|12|1205|Abierto,610002|12|1205|Abierto
120000702,epigraph_changed,742001|12|1205|Cerrado,592001|12|1205|Cerrado
120000721,epigraph_changed,471101|12|1203|Abierto,471902|12|1203|Abierto
120000733,epigraph_changed,472911|12|1201|Abierto,471902|12|1201|Abierto
120000746,epigraph_changed,562902|12|1201|Abierto,851001|12|1201|Abierto
120000747,epigraph_changed,472902|12|1201|Abierto,472405|12|1201|Abierto
130000164,epigraph_changed,851001|13|1303|Abierto,562902|13|1303|Abierto
130000310,epigraph_changed,472302|13|1306|Abierto,471101|13|1306|Abierto
130000395,epigraph_changed,562902|13|1301|Abierto,851001|13|1301|Abierto
130000442,epigraph_changed,471101|13|1301|Abierto,471102|13|1301|Abierto
130000657,epigraph_changed,931003|13|1303|Abierto,931001|13|1303|Abierto
130000671,epigraph_changed,472907|13|1305|Abierto,960201|13|1305|Abierto
130000711,epigraph_changed,479001|13|1302|Abierto,476501|13|1302|Abierto
130000766,epigraph_changed,562902|13|1303|Abierto,851001|13|1303|Abierto
130000821,epigraph_changed,851001|13|1303|Abierto,562902|13|1303|Abierto
130000857,epigraph_changed,562902|13|1303|Abierto,851001|13|1303|Abierto
130000865,epigraph_changed,562902|13|1301|Abierto,852001|13|1301|Abierto
130000871,epigraph_changed,562902|13|1306|Abierto,853002|13|1306|Abierto
130001052,epigraph_changed,851001|13|1304|Abierto,562902|13|1304|Abierto
130001233,epigraph_changed,870001|13|1303|Abierto,562903|13|1303|Abierto
130001249,epigraph_changed,471101|13|1306|Abierto,472102|13|1306|Abierto
130001392,epigraph_changed,561006|13|1306|Abierto,561005|13|1306|Abierto
130001654,epigraph_changed,472911|13|1302|Abierto,471902|13|1302|Abierto
130001760,epigraph_changed,960201|13|1302|Abierto,960203|13|1302|Abierto
130001786,epigraph_changed,471104|13|1306|Abierto,472402|13|1306|Abierto
130001793,epigraph_changed,477901|13|1306|Abierto,474201|13|1306|Abierto
130001802,epigraph_changed,561004|13|1303|Abierto,561002|13|1303|Abierto
130001859,epigraph_changed,471104|13|1306|Abierto,472102|13|1306|Abierto
130002013,epigraph_changed,851001|13|1302|Abierto,562902|13|1302|Abierto
130002100,epigraph_changed,471104|13|1302|Abierto,472102|13|1302|Abierto
130002301,epigraph_changed,000000|13|1303|Cerrado,960201|13|1303|Cerrado
130002397,epigraph_changed,472102|13|1302|Abierto,471101|13|1302|Abierto
130002402,epigraph_changed,477501|13|1302|Abierto,472102|13|1302|Abierto
130002429,epigraph_changed,472402|13|1305|Abierto,472202|13|1305|Abierto
130002467,state_changed,472908|13|1301|Abierto,000000|13|1301|Cerrado
130002616,epigraph_changed,960201|13|1303|Abierto,472901|13|1303|Abierto
140000026,epigraph_changed,852004|14|1404|Abierto,853002|14|1404|Abierto
140000038,epigraph_changed,852002|14|1403|Abierto,851001|14|1403|Abierto
140000389,epigraph_changed,562902|14|1404|Abierto,851001|14|1404|Abierto
140000500,epigraph_changed,472911|14|1402|Abierto,471902|14|1402|Abierto
140000541,epigraph_changed,960203|14|1403|Abierto,960201|14|1403|Abierto
140000567,epigraph_changed,870001|14|1403|Abierto,960201|14|1403|Abierto
140000583,epigraph_changed,563005|14|1403|Cerrado,561005|14|1403|Cerrado
140000625,epigraph_changed,960202|14|1401|Abierto,960206|14|1401|Abierto
140000649,epigraph_changed,610002|14|1405|Abierto,472911|14|1405|Abierto
150000037,epigraph_changed,852001|15|1505|Abierto,562902|15|1505|Abierto
150000254,epigraph_changed,477808|15|1501|Abierto,900001|15|1501|Abierto
150000277,epigraph_changed,851001|15|1503|Abierto,562902|15|1503|Abierto
150000283,epigraph_changed,350001|15|1505|Abierto,562902|15|1505|Abierto
150000297,epigraph_changed,562902|15|1506|Abierto,851007|15|1506|Abierto
150000304,epigraph_changed,853003|15|1501|Abierto,562902|15|1501|Abierto
150000307,epigraph_changed,562902|15|1509|Abierto,851001|15|1509|Abierto
150000378,epigraph_changed,562903|15|1509|Abierto,870001|15|1509|Abierto
150000428,epigraph_changed,960203|15|1502|Abierto,960201|15|1502|Abierto
150000445,epigraph_changed,472201|15|1502|Abierto,472206|15|1502|Abierto
150000618,state_changed,471102|15|1504|Cerrado,471102|15|1504|Abierto
150000660,epigraph_changed,931002|15|1505|Abierto,551001|15|1505|Abierto
150000772,epigraph_changed,881001|15|1506|Abierto,562903|15|1506|Abierto
150000914,epigraph_changed,551004|15|1504|Abierto,551001|15|1504|Abierto
150000916,epigraph_changed,477602|15|1503|Abierto,477603|15|1503|Abierto
150001032,epigraph_changed,472204|15|1503|Abierto,472202|15|1503|Abierto
150001106,epigraph_changed,851001|15|1504|Cerrado,562902|15|1504|Cerrado
150001134,epigraph_changed,960201|15|1501|Abierto,855002|15|1501|Abierto
150001502,epigraph_changed,466002|15|1504|Abierto,331001|15|1504|Abierto
150001591,epigraph_changed,960201|15|1502|Abierto,960203|15|1502|Abierto
150001605,epigraph_changed,561006|15|1503|Baja Reunificación,563005|15|1503|Baja Reunificación
150001624,epigraph_changed,471101|15|1504|Abierto,471902|15|1504|Abierto
150001629,epigraph_changed,472202|15|1502|Abierto,463906|15|1502|Abierto
150001681,epigraph_changed,325001|15|1505|Abierto,862003|15|1505|Abierto
150001763,epigraph_changed,472202|15|1503|Abierto,471101|15|1503|Abierto
150001802,epigraph_changed,522004|15|1501|Abierto,661002|15|1501|Abierto
150001872,epigraph_changed,471104|15|1505|Abierto,472201|15|1505|Abierto
150001882,epigraph_changed,477603|15|1503|Abierto,477602|15|1503|Abierto
150001896,epigraph_changed,562903|15|1502|Abierto,881001|15|1502|Abierto
150002080,epigraph_changed,960203|15|1505|Abierto,861002|15|1505|Abierto
150002165,epigraph_changed,477701|15|1503|Abierto,661002|15|1503|Abierto
150002201,epigraph_changed,474302|15|1503|Abierto,471902|15|1503|Abierto
150002205,epigraph_changed,951001|15|1505|Abierto,474102|15|1505|Abierto
150002256,epigraph_changed,472201|15|1504|Abierto,472204|15|1504|Abierto
150002291,epigraph_changed,532001|15|1501|Abierto,610002|15|1501|Abierto
150002377,epigraph_changed,790001|15|1502|Abierto,610002|15|1502|Abierto
150002398,epigraph_changed,960901|15|1502|Abierto,960203|15|1502|Abierto
150002442,epigraph_changed,477101|15|1502|Abierto,477808|15|1502|Abierto
150002443,epigraph_changed,931002|15|1506|Abierto,551001|15|1506|Abierto
150002470,epigraph_changed,952004|15|1502|Abierto,475101|15|1502|Abierto
150002472,epigraph_changed,960201|15|1509|Abierto,960203|15|1509|Abierto
150002498,epigraph_changed,452002|15|1506|Abierto,451001|15|1506|Abierto
150002504,epigraph_changed,472911|15|1505|Abierto,472201|15|1505|Abierto
150002549,epigraph_changed,472202|15|1502|Abierto,472907|15|1502|Abierto
150002566,epigraph_changed,472102|15|1505|Abierto,471101|15|1505|Abierto
150002606,epigraph_changed,472102|15|1503|Abierto,471104|15|1503|Abierto
150002639,epigraph_changed,471101|15|1504|Abierto,472201|15|1504|Abierto
150002700,epigraph_changed,471101|15|1509|Abierto,471902|15|1509|Abierto
160000089,epigraph_changed,851001|16|1602|Abierto,852002|16|1602|Abierto
160000297,epigraph_changed,472204|16|1603|Baja Reunificación,472201|16|1603|Baja Reunificación
160000337,epigraph_changed,475205|16|1603|Abierto,432001|16|1603|Abierto
160000402,epigraph_changed,477602|16|1603|Abierto,960902|16|1603|Abierto
160000469,epigraph_changed,471902|16|1604|Abierto,471101|16|1604|Abierto
160000612,epigraph_changed,851001|16|1602|Abierto,562902|16|1602|Abierto
160000689,epigraph_changed,471902|16|1603|Abierto,472911|16|1603|Abierto
160000732,epigraph_changed,862001|16|1603|Abierto,960202|16|1603|Abierto
160000933,epigraph_changed,472102|16|1604|Abierto,471101|16|1604|Abierto
160000998,epigraph_changed,472204|16|1603|Abierto,471901|16|1603|Abierto
160001072,epigraph_changed,960201|16|1602|Abierto,960203|16|1602|Abierto
160001099,epigraph_changed,471101|16|1605|Abierto,472101|16|1605|Abierto
160001283,epigraph_changed,472102|16|1605|Abierto,472911|16|1605|Abierto
160001302,epigraph_changed,472201|16|1603|Abierto,471101|16|1603|Abierto
160001374,epigraph_changed,472407|16|1605|Abierto,472402|16|1605|Abierto
160001452,epigraph_changed,562903|16|1603|Abierto,870001|16|1603|Abierto
160001466,epigraph_changed,870001|16|1602|Abierto,562903|16|1602|Abierto
160001469,epigraph_changed,562902|16|1604|Abierto,851001|16|1604|Abierto
160001484,epigraph_changed,851001|16|1604|Abierto,562902|16|1604|Abierto
160001485,epigraph_changed,562902|16|1606|Cerrado,851001|16|1606|Cerrado
160001508,epigraph_changed,691002|16|1603|Abierto,691001|16|1603|Abierto
160001522,epigraph_changed,471101|16|1604|Abierto,472102|16|1604|Abierto
160001544,epigraph_changed,477101|16|1604|Abierto,952004|16|1604|Abierto
160001560,epigraph_changed,471902|16|1604|Abierto,472911|16|1604|Abierto
160001586,epigraph_changed,851001|16|1604|Cerrado,562902|16|1604|Cerrado
160001595,epigraph_changed,931002|16|1601|Abierto,551001|16|1601|Abierto
160001635,epigraph_changed,471101|16|1606|Abierto,472102|16|1606|Abierto
160001769,epigraph_changed,562902|16|1606|Abierto,851001|16|1606|Abierto
160001799,epigraph_changed,853003|16|1606|Abierto,851001|16|1606|Abierto
160001816,epigraph_changed,477603|16|1603|Abierto,750002|16|1603|Abierto
160001877,epigraph_changed,960203|16|1603|Abierto,869009|16|1603|Abierto
160001923,epigraph_changed,471101|16|1602|Abierto,472102|16|1602|Abierto
160001937,epigraph_changed,451001|16|1606|Abierto,452004|16|1606|Abierto
160001962,epigraph_changed,931003|16|1601|Abierto,931001|16|1601|Abierto
160001968,epigraph_changed,472201|16|1604|Abierto,472202|16|1604|Abierto
160002070,epigraph_changed,472102|16|1604|Abierto,471101|16|1604|Abierto
160002078,epigraph_changed,960205|16|1605|Abierto,960201|16|1605|Abierto
160002086,epigraph_changed,472102|16|1605|Abierto,471101|16|1605|Abierto
160002120,epigraph_changed,477801|16|1604|Abierto,477501|16|1604|Abierto
160002132,epigraph_changed,551001|16|1606|Abierto,931008|16|1606|Abierto
160002135,epigraph_changed,960203|16|1602|Abierto,931003|16|1602|Abierto
160002155,epigraph_changed,600001|16|1604|Abierto,821001|16|1604|Abierto
160002276,epigraph_changed,472302|16|1604|Abierto,472202|16|1604|Abierto
160002291,epigraph_changed,472202|16|1603|Abierto,472204|16|1603|Abierto
160002310,epigraph_changed,472403|16|1602|Abierto,472401|16|1602|Abierto
160002325,epigraph_changed,471101|16|1603|Abierto,471902|16|1603|Abierto
160002388,epigraph_changed,960203|16|1604|Abierto,960201|16|1604|Abierto
170000181,epigraph_changed,931001|17|1701|Abierto,931003|17|1701|Abierto
170000297,epigraph_changed,472202|17|1702|Baja Reunificación,472204|17|1702|Baja Reunificación
170000299,epigraph_changed,562902|17|1704|Abierto,852001|17|1704|Abierto
170000304,epigraph_changed,562902|17|1701|Abierto,852004|17|1701|Abierto
170000307,epigraph_changed,562902|17|1704|Abierto,852001|17|1704|Abierto
170000315,epigraph_changed,852004|17|1704|Abierto,562902|17|1704|Abierto
170000316,epigraph_changed,852004|17|1704|Abierto,562902|17|1704|Abierto
170000321,epigraph_changed,851001|17|1705|Abierto,562902|17|1705|Abierto
170000322,epigraph_changed,852001|17|1705|Cerrado,562902|17|1705|Cerrado
170000323,epigraph_changed,851001|17|1705|Abierto,562902|17|1705|Abierto
170000341,epigraph_changed,471901|17|1704|Cerrado,472102|17|1704|Cerrado
170000392,epigraph_changed,472102|17|1704|Cerrado,472202|17|1704|Cerrado
170000411,epigraph_changed,472402|17|1701|Abierto,472911|17|1701|Abierto
170000421,epigraph_changed,472911|17|1701|Abierto,472402|17|1701|Abierto
170000423,epigraph_changed,472911|17|1705|Cerrado,472202|17|1705|Cerrado
170000458,epigraph_changed,471101|17|1701|Abierto,472102|17|1701|Abierto
170000488,epigraph_changed,562903|17|1701|Abierto,870001|17|1701|Abierto
170000553,epigraph_changed,960203|17|1704|Abierto,472901|17|1704|Abierto
170000554,epigraph_changed,472102|17|1701|Abierto,472911|17|1701|Abierto
170000568,epigraph_changed,851001|17|1704|Abierto,562902|17|1704|Abierto
170000569,epigraph_changed,562902|17|1701|Abierto,851001|17|1701|Abierto
170000579,epigraph_changed,472405|17|1701|Abierto,472401|17|1701|Abierto
170000642,epigraph_changed,562902|17|1704|Abierto,852001|17|1704|Abierto
170000644,epigraph_changed,852004|17|1705|Abierto,562902|17|1705|Abierto
170000687,epigraph_changed,851001|17|1701|Abierto,562902|17|1701|Abierto
170000693,epigraph_changed,562902|17|1702|Abierto,852001|17|1702|Abierto
170000712,epigraph_changed,472405|17|1705|Abierto,472401|17|1705|Abierto
170000713,epigraph_changed,476201|17|1705|Abierto,683001|17|1705|Abierto
170000719,epigraph_changed,472102|17|1702|Cerrado,472911|17|1702|Cerrado
170000753,epigraph_changed,472401|17|1704|Abierto,472405|17|1704|Abierto
170000791,epigraph_changed,477602|17|1705|Abierto,960902|17|1705|Abierto
170000811,epigraph_changed,472102|17|1702|Abierto,472201|17|1702|Abierto
170000838,epigraph_changed,562903|17|1701|Cerrado,881001|17|1701|Cerrado
170000849,epigraph_changed,931003|17|1702|Abierto,931001|17|1702|Abierto
170000880,epigraph_changed,472911|17|1705|Abierto,472202|17|1705|Abierto
170000904,epigraph_changed,471901|17|1702|Abierto,471902|17|1702|Abierto
170000931,epigraph_changed,561005|17|1701|Abierto,561004|17|1701|Abierto
170000934,epigraph_changed,473001|17|1701|Abierto,471101|17|1701|Abierto
170000952,epigraph_changed,821001|17|1701|Abierto,475206|17|1701|Abierto
170000954,epigraph_changed,870001|17|1704|Abierto,562903|17|1704|Abierto
170000956,epigraph_changed,477201|17|1704|Abierto,952002|17|1704|Abierto
170001021,epigraph_changed,960201|17|1703|Abierto,960203|17|1703|Abierto
170001029,epigraph_changed,881001|17|1701|Abierto,562904|17|1701|Abierto
170001037,epigraph_changed,562902|17|1704|Abierto,851001|17|1704|Abierto
170001062,epigraph_changed,960201|17|1701|Cerrado,960203|17|1701|Cerrado
170001076,epigraph_changed,851001|17|1701|Abierto,562902|17|1701|Abierto
170001081,epigraph_changed,471101|17|1704|Abierto,472402|17|1704|Abierto
170001083,epigraph_changed,472102|17|1702|Abierto,472911|17|1702|Abierto
170001084,epigraph_changed,471101|17|1704|Abierto,472202|17|1704|Abierto
170001095,epigraph_changed,931003|17|1704|Abierto,931001|17|1704|Abierto
170001138,epigraph_changed,472102|17|1701|Cerrado,471101|17|1701|Cerrado
170001173,epigraph_changed,471101|17|1704|Cerrado,472202|17|1704|Cerrado
170001175,epigraph_changed,411001|17|1705|Abierto,681001|17|1705|Abierto
170001181,epigraph_changed,472102|17|1704|Cerrado,472911|17|1704|Cerrado
170001234,epigraph_changed,960203|17|1705|Abierto,960201|17|1705|Abierto
170001237,epigraph_changed,960201|17|1701|Abierto,960205|17|1701|Abierto
170001251,epigraph_changed,862001|17|1701|Abierto,960203|17|1701|Abierto
170001258,epigraph_changed,472911|17|1705|Abierto,472102|17|1705|Abierto
170001343,epigraph_changed,472102|17|1701|Abierto,472202|17|1701|Abierto
170001409,epigraph_changed,960206|17|1705|Abierto,960203|17|1705|Abierto
170001441,epigraph_changed,562902|17|1703|Cerrado,851001|17|1703|Cerrado
170001498,epigraph_changed,960203|17|1705|Cerrado,960201|17|1705|Cerrado
170001550,epigraph_changed,471101|17|1702|Abierto,610002|17|1702|Abierto
170001558,epigraph_changed,855002|17|1701|Abierto,960201|17|1701|Abierto
170001564,epigraph_changed,472401|17|1705|Abierto,472405|17|1705|Abierto
170001573,epigraph_changed,852002|17|1701|Abierto,562902|17|1701|Abierto
170001578,epigraph_changed,960203|17|1701|Abierto,960201|17|1701|Abierto
170001587,epigraph_changed,960201|17|1702|Abierto,960203|17|1702|Abierto
170001595,epigraph_changed,960203|17|1701|Abierto,960201|17|1701|Abierto
170001612,epigraph_changed,691001|17|1705|Baja,683001|17|1705|Baja
170001622,epigraph_changed,851001|17|1705|Abierto,562902|17|1705|Abierto
170001708,epigraph_changed,471101|17|1703|Abierto,471902|17|1703|Abierto
170001717,epigraph_changed,472402|17|1704|Cerrado,471101|17|1704|Cerrado
170001762,epigraph_changed,471102|17|1701|Abierto,472101|17|1701|Abierto
170001765,epigraph_changed,472102|17|1701|Abierto,472911|17|1701|Abierto
170001767,epigraph_changed,852001|17|1701|Abierto,562902|17|1701|Abierto
170001789,epigraph_changed,472101|17|1701|Abierto,471101|17|1701|Abierto
170001799,epigraph_changed,472102|17|1704|Abierto,471104|17|1704|Abierto
170001802,epigraph_changed,960205|17|1703|Cerrado,960203|17|1703|Cerrado
170001823,epigraph_changed,472204|17|1703|Abierto,472202|17|1703|Abierto
170001827,epigraph_changed,855001|17|1705|Abierto,960201|17|1705|Abierto
170001829,epigraph_changed,960201|17|1703|Abierto,960203|17|1703|Abierto
170001843,epigraph_changed,471902|17|1703|Abierto,472911|17|1703|Abierto
170001863,epigraph_changed,471104|17|1701|Cerrado,472402|17|1701|Cerrado
170001873,epigraph_changed,472401|17|1701|Abierto,471101|17|1701|Abierto
170001916,epigraph_changed,472102|17|1704|Abierto,471101|17|1704|Abierto
170001919,epigraph_changed,960203|17|1704|Abierto,960201|17|1704|Abierto
170001939,epigraph_changed,472911|17|1705|Abierto,472102|17|1705|Abierto
170001967,epigraph_changed,472102|17|1704|Abierto,471101|17|1704|Abierto
170001994,epigraph_changed,472911|17|1701|Abierto,472101|17|1701|Abierto
170002020,epigraph_changed,471101|17|1704|Abierto,472201|17|1704|Abierto
170002057,epigraph_changed,960201|17|1704|Abierto,960203|17|1704|Abierto
170002081,epigraph_changed,471101|17|1702|Abierto,471902|17|1702|Abierto
170002094,epigraph_changed,960205|17|1704|Abierto,960201|17|1704|Abierto
170002116,epigraph_changed,474201|17|1701|Abierto,532001|17|1701|Abierto
170002144,epigraph_changed,472204|17|1701|Abierto,471101|17|1701|Abierto
170002153,epigraph_changed,851001|17|1701|Abierto,562902|17|1701|Abierto
170002170,epigraph_changed,960203|17|1704|Abierto,960206|17|1704|Abierto
170002176,epigraph_changed,471101|17|1701|Abierto,472201|17|1701|Abierto
180000072,epigraph_changed,852001|18|1801|Abierto,562902|18|1801|Abierto
180000074,epigraph_changed,562902|18|1801|Abierto,853003|18|1801|Abierto
180000078,epigraph_changed,851002|18|1801|Abierto,562902|18|1801|Abierto
180000122,epigraph_changed,852001|18|1802|Abierto,562902|18|1802|Abierto
180000130,epigraph_changed,851001|18|1802|Abierto,562902|18|1802|Abierto
180000240,epigraph_changed,471902|18|1801|Abierto,471101|18|1801|Abierto
180000269,epigraph_changed,562902|18|1801|Abierto,851001|18|1801|Abierto
180000294,epigraph_changed,471101|18|1801|Abierto,472402|18|1801|Abierto
180000330,epigraph_changed,522002|18|1801|Abierto,682001|18|1801|Abierto
180000420,epigraph_changed,472201|18|1801|Abierto,472206|18|1801|Abierto
180000427,epigraph_changed,960203|18|1802|Abierto,960201|18|1802|Abierto
180000472,epigraph_changed,472202|18|1801|Abierto,472204|18|1801|Abierto
180000477,epigraph_changed,472102|18|1802|Cerrado,472911|18|1802|Cerrado
180000484,epigraph_changed,561006|18|1801|Abierto,561001|18|1801|Abierto
180000511,epigraph_changed,851001|18|1801|Abierto,562902|18|1801|Abierto
180000520,epigraph_changed,960201|18|1801|Abierto,960203|18|1801|Abierto
180000551,epigraph_changed,452002|18|1802|Abierto,452001|18|1802|Abierto
180000594,epigraph_changed,477808|18|1802|Abierto,476201|18|1802|Abierto
180000627,epigraph_changed,472201|18|1801|Abierto,472206|18|1801|Abierto
180000629,epigraph_changed,472203|18|1802|Abierto,472206|18|1802|Abierto
180000749,epigraph_changed,472906|18|1803|Abierto,472907|18|1803|Abierto
180000770,epigraph_changed,471101|18|1803|Abierto,472202|18|1803|Abierto
180000784,epigraph_changed,472102|18|1802|Abierto,471101|18|1802|Abierto
180000830,epigraph_changed,960201|18|1803|Cerrado,960203|18|1803|Cerrado
180000831,epigraph_changed,472102|18|1803|Abierto,471101|18|1803|Abierto
180000861,epigraph_changed,477101|18|1803|Abierto,230004|18|1803|Abierto
